geo_id,country,name,industry_final_demand_for_metal_steel_coal_industry_steel_blastfurnace_bof_parent_share,industry_final_demand_for_metal_steel_cokes_industry_steel_blastfurnace_bof_parent_share,industry_final_demand_for_metal_steel_crude_oil_industry_steel_blastfurnace_bof_parent_share,industry_final_demand_for_metal_steel_electricity_industry_steel_blastfurnace_bof_parent_share,industry_final_demand_for_metal_steel_network_gas_industry_steel_blastfurnace_bof_parent_share,industry_final_demand_for_metal_steel_steam_hot_water_industry_steel_blastfurnace_bof_parent_share,industry_final_demand_for_metal_steel_wood_pellets_industry_steel_blastfurnace_bof_parent_share,input_energy_chp_coal_gas_electricity_output_conversion,input_energy_chp_coal_gas_steam_hot_water_output_conversion,input_energy_cokesoven_transformation_coal_gas_output_conversion,input_energy_cokesoven_transformation_cokes_output_conversion,input_energy_power_combined_cycle_coal_gas_electricity_output_conversion,input_industry_steel_blastfurnace_bof_share,aquathermal_potential_for_drink_water,aquathermal_potential_for_surface_water,aquathermal_potential_for_waste_water,buildings_final_demand_for_space_heating_electricity_buildings_space_heater_hybrid_heatpump_air_water_electricity_parent_share,buildings_final_demand_for_space_heating_network_gas_buildings_space_heater_hybrid_heatpump_air_water_electricity_parent_share,co2_emission_1990_aviation_bunkers,co2_emission_1990_marine_bunkers,energy_chp_coal_gas_full_load_hours,energy_distribution_crude_oil_loss_demand,energy_distribution_network_gas_loss_demand,energy_extraction_coal_demand,energy_extraction_crude_oil_demand,energy_extraction_lignite_demand,energy_extraction_natural_gas_demand,energy_extraction_uranium_oxide_demand,energy_greengas_gasification_dry_biomass_energy_distribution_greengas_child_share,energy_greengas_gasification_wet_biomass_energy_distribution_greengas_child_share,energy_greengas_upgrade_biogas_energy_distribution_greengas_child_share,energy_power_combined_cycle_coal_gas_full_load_hours,energy_power_engine_network_gas_full_load_hours,energy_power_geothermal_full_load_hours,energy_power_hydro_mountain_full_load_hours,energy_power_nuclear_gen2_uranium_oxide_full_load_hours,energy_power_nuclear_gen3_uranium_oxide_full_load_hours,energy_power_supercritical_ccs_waste_mix_full_load_hours,energy_power_ultra_supercritical_ccs_coal_full_load_hours,energy_power_ultra_supercritical_coal_full_load_hours,energy_power_ultra_supercritical_cofiring_coal_full_load_hours,energy_power_ultra_supercritical_crude_oil_full_load_hours,energy_power_ultra_supercritical_lignite_full_load_hours,energy_power_ultra_supercritical_oxyfuel_ccs_lignite_full_load_hours,energy_regasification_lng_energy_national_gas_network_natural_gas_demand,file_carriers_imported_ammonia_co2_conversion_per_mj,file_carriers_imported_hydrogen_co2_conversion_per_mj,flh_solar_pv_solar_radiation_max,heat_length_of_connection_pipelines_in_meter_per_residence_fifth_bracket,heat_length_of_connection_pipelines_in_meter_per_residence_first_bracket,heat_length_of_connection_pipelines_in_meter_per_residence_fourth_bracket,heat_length_of_connection_pipelines_in_meter_per_residence_second_bracket,heat_length_of_connection_pipelines_in_meter_per_residence_third_bracket,heat_length_of_distribution_pipelines_in_meter_per_residence_object_fifth_bracket,heat_length_of_distribution_pipelines_in_meter_per_residence_object_first_bracket,heat_length_of_distribution_pipelines_in_meter_per_residence_object_fourth_bracket,heat_length_of_distribution_pipelines_in_meter_per_residence_object_second_bracket,heat_length_of_distribution_pipelines_in_meter_per_residence_object_third_bracket,hv_net_capacity_per_step,hv_net_costs_per_capacity_step,hv_net_spare_capacity,industry_aluminium_burner_network_gas_industry_aluminium_electrolysis_current_electricity_parent_share,industry_aluminium_burner_network_gas_industry_aluminium_smeltoven_electricity_parent_share,industry_chp_combined_cycle_gas_power_fuelmix_full_load_hours,industry_chp_engine_gas_power_fuelmix_full_load_hours,industry_chp_turbine_gas_power_fuelmix_full_load_hours,industry_chp_ultra_supercritical_coal_full_load_hours,industry_chp_wood_pellets_demand,industry_chp_wood_pellets_full_load_hours,industry_final_demand_for_metal_aluminium_electricity_industry_aluminium_electrolysis_current_electricity_parent_share,industry_final_demand_for_metal_aluminium_electricity_industry_aluminium_smeltoven_electricity_parent_share,industry_final_demand_for_other_food_electricity_industry_other_food_heater_electricity_parent_share,industry_final_demand_for_other_food_electricity_industry_useful_demand_for_other_food_electricity_parent_share,industry_final_demand_for_other_paper_electricity_industry_other_paper_heater_electricity_parent_share,industry_final_demand_for_other_paper_electricity_industry_useful_demand_for_other_paper_electricity_parent_share,industry_heat_burner_coal_demand,industry_heat_burner_coal_full_load_hours,industry_heat_burner_crude_oil_demand,industry_heat_burner_crude_oil_full_load_hours,industry_heat_burner_lignite_demand,industry_heat_burner_lignite_full_load_hours,industry_heat_well_geothermal_demand,input_energy_chp_combined_cycle_network_gas_full_load_hours,input_energy_chp_local_engine_biogas_full_load_hours,input_energy_chp_local_wood_pellets_full_load_hours,input_energy_chp_supercritical_waste_mix_full_load_hours,input_energy_chp_ultra_supercritical_coal_full_load_hours,input_energy_chp_ultra_supercritical_cofiring_coal_full_load_hours,input_energy_chp_ultra_supercritical_ht_lignite_production,input_energy_chp_ultra_supercritical_lignite_full_load_hours,input_energy_heat_boiler_electricity_steam_hot_water_output_conversion,input_energy_heat_boiler_ht_electricity_production,input_energy_heat_burner_coal_full_load_hours,input_energy_heat_burner_crude_oil_full_load_hours,input_energy_heat_burner_network_gas_full_load_hours,input_energy_heat_burner_waste_mix_full_load_hours,input_energy_heat_burner_wood_pellets_full_load_hours,input_energy_heat_heatpump_water_water_electricity_full_load_hours,input_energy_heat_solar_ht_solar_thermal_production,input_energy_heat_solar_solar_thermal_full_load_hours,input_energy_power_solar_csp_solar_radiation_production,input_energy_power_supercritical_ccs_waste_mix_production,input_energy_power_ultra_supercritical_lignite_production,input_energy_power_ultra_supercritical_oxyfuel_ccs_lignite_production,input_households_final_demand_steam_hot_water_households_final_demand_for_hot_water_steam_hot_water_parent_share,input_industry_aluminium_electrolysis_current_electricity_share,input_industry_aluminium_smeltoven_electricity_share,input_industry_other_cokes_demand,input_industry_other_cokes_non_energetic_demand,input_other_final_demand_steam_hot_water_demand,input_percentage_of_bio_kerosene_agriculture_final_demand_crude_oil,input_percentage_of_bio_kerosene_buildings_final_demand_crude_oil,input_percentage_of_bio_kerosene_industry_final_demand_crude_oil,input_percentage_of_bio_oil_agriculture_final_demand_crude_oil,input_percentage_of_bio_oil_buildings_final_demand_crude_oil,input_percentage_of_bio_oil_industry_final_demand_crude_oil,input_percentage_of_biodiesel_agriculture_final_demand_crude_oil,input_percentage_of_biodiesel_buildings_final_demand_crude_oil,input_percentage_of_biodiesel_industry_final_demand_crude_oil,input_percentage_of_crude_oil_agriculture_final_demand_crude_oil,input_percentage_of_crude_oil_buildings_final_demand_crude_oil,input_percentage_of_crude_oil_industry_final_demand_crude_oil,input_percentage_of_diesel_agriculture_final_demand_crude_oil,input_percentage_of_diesel_buildings_final_demand_crude_oil,input_percentage_of_diesel_industry_final_demand_crude_oil,input_percentage_of_kerosene_agriculture_final_demand_crude_oil,input_percentage_of_kerosene_buildings_final_demand_crude_oil,input_percentage_of_kerosene_industry_final_demand_crude_oil,input_percentage_of_lpg_agriculture_final_demand_crude_oil,input_percentage_of_lpg_buildings_final_demand_crude_oil,input_percentage_of_lpg_industry_final_demand_crude_oil,input_transport_ship_bio_ethanol_demand,lv_mv_trafo_capacity_per_step,lv_mv_trafo_costs_per_capacity_step,lv_mv_trafo_spare_capacity,lv_net_capacity_per_step,lv_net_costs_per_capacity_step,lv_net_spare_capacity,mv_hv_trafo_capacity_per_step,mv_hv_trafo_costs_per_capacity_step,mv_hv_trafo_spare_capacity,mv_net_capacity_per_step,mv_net_costs_per_capacity_step,mv_net_spare_capacity,typical_useful_demand_for_space_heating_apartments_future,typical_useful_demand_for_space_heating_buildings_future,typical_useful_demand_for_space_heating_detached_houses_future,typical_useful_demand_for_space_heating_semi_detached_houses_future,typical_useful_demand_for_space_heating_terraced_houses_future
GM0779,nl2019,geertruidenberg,0.963,1,1,0.987,0.971,1,1,0.423469024,0.027941505,0.201181415,0.710233551,0.379281273,0.98470336,0,0,0,0,0,4.6046,34.95619,6354.3,0,0,0,0,0,0,0,0,0,1,2188,1,8000,4024,8000,7800,4100,7500,7100,7100,4000,6329,5972,0,0.096774194,0.078,1361.3,7.2,3.2,6,4.3,5.2,8.8,5,7,5.7,6.3,0.2,72800,0.25,0.8,0.2,2959.9,1300,3200,4500,0,6000,0.981459432,0.018540568,0,1,0,1,0,2190,0,2190,0,2190,0,4975,8500,8500,4390,8000,8000,0,4500,99.5,0,2190,2190,2190,2190,2190,6500,0,684,0,0,0,0,0.155058264,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.02,4000,0.25,0.02,18320,0.25,0.2,50000,0.25,0.2,138000,0.25,65,190,55,55,55
GM1771,nl2019,geldrop_mierlo,0.963,1,1,0.987,0.971,1,1,0.423469024,0.027941505,0.201181415,0.710233551,0.379281273,0.98470336,0,0,0,0,0,4.6046,34.95619,6354.3,0,0,0,0,0,0,0,0,0,1,2188,1,8000,4024,8000,7800,4100,7500,7100,7100,4000,6329,5972,0,0.096774194,0.078,1361.3,7.2,3.2,6,4.3,5.2,8.8,5,7,5.7,6.3,0.2,72800,0.25,0.8,0.2,2959.9,1300,3200,4500,0,6000,0.981459432,0.018540568,0,1,0,1,0,2190,0,2190,0,2190,0,4975,8500,8500,4390,8000,8000,0,4500,99.5,0,2190,2190,2190,2190,2190,6500,0,684,0,0,0,0,0.155058264,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.02,4000,0.25,0.02,18320,0.25,0.2,50000,0.25,0.2,138000,0.25,65,190,55,55,55
GM1652,nl2019,gemert_bakel,0.963,1,1,0.987,0.971,1,1,0.423469024,0.027941505,0.201181415,0.710233551,0.379281273,0.98470336,0,0,0,0,0,4.6046,34.95619,6354.3,0,0,0,0,0,0,0,0,0,1,2188,1,8000,4024,8000,7800,4100,7500,7100,7100,4000,6329,5972,0,0.096774194,0.078,1361.3,7.2,3.2,6,4.3,5.2,8.8,5,7,5.7,6.3,0.2,72800,0.25,0.8,0.2,2959.9,1300,3200,4500,0,6000,0.981459432,0.018540568,0,1,0,1,0,2190,0,2190,0,2190,0,4975,8500,8500,4390,8000,8000,0,4500,99.5,0,2190,2190,2190,2190,2190,6500,0,684,0,0,0,0,0.155058264,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.02,4000,0.25,0.02,18320,0.25,0.2,50000,0.25,0.2,138000,0.25,65,190,55,55,55
GM0907,nl2019,gennep,0.963,1,1,0.987,0.971,1,1,0.423469024,0.027941505,0.201181415,0.710233551,0.379281273,0.98470336,0,0,0,0,0,4.6046,34.95619,6354.3,0,0,0,0,0,0,0,0,0,1,2188,1,8000,4024,8000,7800,4100,7500,7100,7100,4000,6329,5972,0,0.096774194,0.078,1361.3,7.2,3.2,6,4.3,5.2,8.8,5,7,5.7,6.3,0.2,72800,0.25,0.8,0.2,2959.9,1300,3200,4500,0,6000,0.981459432,0.018540568,0,1,0,1,0,2190,0,2190,0,2190,0,4975,8500,8500,4390,8000,8000,0,4500,99.5,0,2190,2190,2190,2190,2190,6500,0,684,0,0,0,0,0.155058264,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.02,4000,0.25,0.02,18320,0.25,0.2,50000,0.25,0.2,138000,0.25,65,190,55,55,55
GM0784,nl2019,gilze_en_rijen,0.963,1,1,0.987,0.971,1,1,0.423469024,0.027941505,0.201181415,0.710233551,0.379281273,0.98470336,0,0,0,0,0,4.6046,34.95619,6354.3,0,0,0,0,0,0,0,0,0,1,2188,1,8000,4024,8000,7800,4100,7500,7100,7100,4000,6329,5972,0,0.096774194,0.078,1361.3,7.2,3.2,6,4.3,5.2,8.8,5,7,5.7,6.3,0.2,72800,0.25,0.8,0.2,2959.9,1300,3200,4500,0,6000,0.981459432,0.018540568,0,1,0,1,0,2190,0,2190,0,2190,0,4975,8500,8500,4390,8000,8000,0,4500,99.5,0,2190,2190,2190,2190,2190,6500,0,684,0,0,0,0,0.155058264,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.02,4000,0.25,0.02,18320,0.25,0.2,50000,0.25,0.2,138000,0.25,65,190,55,55,55
GM1924,nl2019,goeree_overflakkee,0.963,1,1,0.987,0.971,1,1,0.423469024,0.027941505,0.201181415,0.710233551,0.379281273,0.98470336,0,0,0,0,0,4.6046,34.95619,6354.3,0,0,0,0,0,0,0,0,0,1,2188,1,8000,4024,8000,7800,4100,7500,7100,7100,4000,6329,5972,0,0.096774194,0.078,1361.3,7.2,3.2,6,4.3,5.2,8.8,5,7,5.7,6.3,0.2,72800,0.25,0.8,0.2,2959.9,1300,3200,4500,0,6000,0.981459432,0.018540568,0,1,0,1,0,2190,0,2190,0,2190,0,4975,8500,8500,4390,8000,8000,0,4500,99.5,0,2190,2190,2190,2190,2190,6500,0,684,0,0,0,0,0.155058264,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.02,4000,0.25,0.02,18320,0.25,0.2,50000,0.25,0.2,138000,0.25,65,190,55,55,55
GM0664,nl2019,goes,0.963,1,1,0.987,0.971,1,1,0.423469024,0.027941505,0.201181415,0.710233551,0.379281273,0.98470336,0,0,0,0,0,4.6046,34.95619,6354.3,0,0,0,0,0,0,0,0,0,1,2188,1,8000,4024,8000,7800,4100,7500,7100,7100,4000,6329,5972,0,0.096774194,0.078,1361.3,7.2,3.2,6,4.3,5.2,8.8,5,7,5.7,6.3,0.2,72800,0.25,0.8,0.2,2959.9,1300,3200,4500,0,6000,0.981459432,0.018540568,0,1,0,1,0,2190,0,2190,0,2190,0,4975,8500,8500,4390,8000,8000,0,4500,99.5,0,2190,2190,2190,2190,2190,6500,0,684,0,0,0,0,0.155058264,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.02,4000,0.25,0.02,18320,0.25,0.2,50000,0.25,0.2,138000,0.25,65,190,55,55,55
GM0785,nl2019,goirle,0.963,1,1,0.987,0.971,1,1,0.423469024,0.027941505,0.201181415,0.710233551,0.379281273,0.98470336,0,0,0,0,0,4.6046,34.95619,6354.3,0,0,0,0,0,0,0,0,0,1,2188,1,8000,4024,8000,7800,4100,7500,7100,7100,4000,6329,5972,0,0.096774194,0.078,1361.3,7.2,3.2,6,4.3,5.2,8.8,5,7,5.7,6.3,0.2,72800,0.25,0.8,0.2,2959.9,1300,3200,4500,0,6000,0.981459432,0.018540568,0,1,0,1,0,2190,0,2190,0,2190,0,4975,8500,8500,4390,8000,8000,0,4500,99.5,0,2190,2190,2190,2190,2190,6500,0,684,0,0,0,0,0.155058264,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.02,4000,0.25,0.02,18320,0.25,0.2,50000,0.25,0.2,138000,0.25,65,190,55,55,55
GM1942,nl2019,gooise_meren,0.963,1,1,0.987,0.971,1,1,0.423469024,0.027941505,0.201181415,0.710233551,0.379281273,0.98470336,0,0,0,0,0,4.6046,34.95619,6354.3,0,0,0,0,0,0,0,0,0,1,2188,1,8000,4024,8000,7800,4100,7500,7100,7100,4000,6329,5972,0,0.096774194,0.078,1361.3,7.2,3.2,6,4.3,5.2,8.8,5,7,5.7,6.3,0.2,72800,0.25,0.8,0.2,2959.9,1300,3200,4500,0,6000,0.981459432,0.018540568,0,1,0,1,0,2190,0,2190,0,2190,0,4975,8500,8500,4390,8000,8000,0,4500,99.5,0,2190,2190,2190,2190,2190,6500,0,684,0,0,0,0,0.155058264,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.02,4000,0.25,0.02,18320,0.25,0.2,50000,0.25,0.2,138000,0.25,65,190,55,55,55
GM0512,nl2019,gorinchem,0.963,1,1,0.987,0.971,1,1,0.423469024,0.027941505,0.201181415,0.710233551,0.379281273,0.98470336,0,0,0,0,0,4.6046,34.95619,6354.3,0,0,0,0,0,0,0,0,0,1,2188,1,8000,4024,8000,7800,4100,7500,7100,7100,4000,6329,5972,0,0.096774194,0.078,1361.3,7.2,3.2,6,4.3,5.2,8.8,5,7,5.7,6.3,0.2,72800,0.25,0.8,0.2,2959.9,1300,3200,4500,0,6000,0.981459432,0.018540568,0,1,0,1,0,2190,0,2190,0,2190,0,4975,8500,8500,4390,8000,8000,0,4500,99.5,0,2190,2190,2190,2190,2190,6500,0,684,0,0,0,0,0.155058264,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.02,4000,0.25,0.02,18320,0.25,0.2,50000,0.25,0.2,138000,0.25,65,190,55,55,55
GM0513,nl2019,gouda,0.963,1,1,0.987,0.971,1,1,0.423469024,0.027941505,0.201181415,0.710233551,0.379281273,0.98470336,0,0,0,0,0,4.6046,34.95619,6354.3,0,0,0,0,0,0,0,0,0,1,2188,1,8000,4024,8000,7800,4100,7500,7100,7100,4000,6329,5972,0,0.096774194,0.078,1361.3,7.2,3.2,6,4.3,5.2,8.8,5,7,5.7,6.3,0.2,72800,0.25,0.8,0.2,2959.9,1300,3200,4500,0,6000,0.981459432,0.018540568,0,1,0,1,0,2190,0,2190,0,2190,0,4975,8500,8500,4390,8000,8000,0,4500,99.5,0,2190,2190,2190,2190,2190,6500,0,684,0,0,0,0,0.155058264,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.02,4000,0.25,0.02,18320,0.25,0.2,50000,0.25,0.2,138000,0.25,65,190,55,55,55
GM0786,nl2019,grave,0.963,1,1,0.987,0.971,1,1,0.423469024,0.027941505,0.201181415,0.710233551,0.379281273,0.98470336,0,0,0,0,0,4.6046,34.95619,6354.3,0,0,0,0,0,0,0,0,0,1,2188,1,8000,4024,8000,7800,4100,7500,7100,7100,4000,6329,5972,0,0.096774194,0.078,1361.3,7.2,3.2,6,4.3,5.2,8.8,5,7,5.7,6.3,0.2,72800,0.25,0.8,0.2,2959.9,1300,3200,4500,0,6000,0.981459432,0.018540568,0,1,0,1,0,2190,0,2190,0,2190,0,4975,8500,8500,4390,8000,8000,0,4500,99.5,0,2190,2190,2190,2190,2190,6500,0,684,0,0,0,0,0.155058264,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.02,4000,0.25,0.02,18320,0.25,0.2,50000,0.25,0.2,138000,0.25,65,190,55,55,55
GM0518,nl2019,s_gravenhage,0.963,1,1,0.987,0.971,1,1,0.423469024,0.027941505,0.201181415,0.710233551,0.379281273,0.98470336,0,0,0,0,0,4.6046,34.95619,6354.3,0,0,0,0,0,0,0,0,0,1,2188,1,8000,4024,8000,7800,4100,7500,7100,7100,4000,6329,5972,0,0.096774194,0.078,1361.3,7.2,3.2,6,4.3,5.2,8.8,5,7,5.7,6.3,0.2,72800,0.25,0.8,0.2,2959.9,1300,3200,4500,0,6000,0.981459432,0.018540568,0,1,0,1,0,2190,0,2190,0,2190,0,4975,8500,8500,4390,8000,8000,0,4500,99.5,0,2190,2190,2190,2190,2190,6500,0,684,0,0,0,0,0.155058264,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.02,4000,0.25,0.02,18320,0.25,0.2,50000,0.25,0.2,138000,0.25,65,190,55,55,55
GM0014,nl2019,groningen,0.963,1,1,0.987,0.971,1,1,0.423469024,0.027941505,0.201181415,0.710233551,0.379281273,0.98470336,0,0,0,0,0,4.6046,34.95619,6354.3,0,0,0,0,0,0,0,0,0,1,2188,1,8000,4024,8000,7800,4100,7500,7100,7100,4000,6329,5972,0,0.096774194,0.078,1361.3,7.2,3.2,6,4.3,5.2,8.8,5,7,5.7,6.3,0.2,72800,0.25,0.8,0.2,2959.9,1300,3200,4500,0,6000,0.981459432,0.018540568,0,1,0,1,0,2190,0,2190,0,2190,0,4975,8500,8500,4390,8000,8000,0,4500,99.5,0,2190,2190,2190,2190,2190,6500,0,684,0,0,0,0,0.155058264,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.02,4000,0.25,0.02,18320,0.25,0.2,50000,0.25,0.2,138000,0.25,65,190,55,55,55
GM1729,nl2019,gulpen_wittem,0.963,1,1,0.987,0.971,1,1,0.423469024,0.027941505,0.201181415,0.710233551,0.379281273,0.98470336,0,0,0,0,0,4.6046,34.95619,6354.3,0,0,0,0,0,0,0,0,0,1,2188,1,8000,4024,8000,7800,4100,7500,7100,7100,4000,6329,5972,0,0.096774194,0.078,1361.3,7.2,3.2,6,4.3,5.2,8.8,5,7,5.7,6.3,0.2,72800,0.25,0.8,0.2,2959.9,1300,3200,4500,0,6000,0.981459432,0.018540568,0,1,0,1,0,2190,0,2190,0,2190,0,4975,8500,8500,4390,8000,8000,0,4500,99.5,0,2190,2190,2190,2190,2190,6500,0,684,0,0,0,0,0.155058264,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.02,4000,0.25,0.02,18320,0.25,0.2,50000,0.25,0.2,138000,0.25,65,190,55,55,55
GM0158,nl2019,haaksbergen,0.963,1,1,0.987,0.971,1,1,0.423469024,0.027941505,0.201181415,0.710233551,0.379281273,0.98470336,0,0,0,0,0,4.6046,34.95619,6354.3,0,0,0,0,0,0,0,0,0,1,2188,1,8000,4024,8000,7800,4100,7500,7100,7100,4000,6329,5972,0,0.096774194,0.078,1361.3,7.2,3.2,6,4.3,5.2,8.8,5,7,5.7,6.3,0.2,72800,0.25,0.8,0.2,2959.9,1300,3200,4500,0,6000,0.981459432,0.018540568,0,1,0,1,0,2190,0,2190,0,2190,0,4975,8500,8500,4390,8000,8000,0,4500,99.5,0,2190,2190,2190,2190,2190,6500,0,684,0,0,0,0,0.155058264,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.02,4000,0.25,0.02,18320,0.25,0.2,50000,0.25,0.2,138000,0.25,65,190,55,55,55
GM0392,nl2019,haarlem,0.963,1,1,0.987,0.971,1,1,0.423469024,0.027941505,0.201181415,0.710233551,0.379281273,0.98470336,0,0,0,0,0,4.6046,34.95619,6354.3,0,0,0,0,0,0,0,0,0,1,2188,1,8000,4024,8000,7800,4100,7500,7100,7100,4000,6329,5972,0,0.096774194,0.078,1361.3,7.2,3.2,6,4.3,5.2,8.8,5,7,5.7,6.3,0.2,72800,0.25,0.8,0.2,2959.9,1300,3200,4500,0,6000,0.981459432,0.018540568,0,1,0,1,0,2190,0,2190,0,2190,0,4975,8500,8500,4390,8000,8000,0,4500,99.5,0,2190,2190,2190,2190,2190,6500,0,684,0,0,0,0,0.155058264,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.02,4000,0.25,0.02,18320,0.25,0.2,50000,0.25,0.2,138000,0.25,65,190,55,55,55
GM0394,nl2019,haarlemmermeer,0.963,1,1,0.987,0.971,1,1,0.423469024,0.027941505,0.201181415,0.710233551,0.379281273,0.98470336,0,0,0,0,0,4.6046,34.95619,6354.3,0,0,0,0,0,0,0,0,0,1,2188,1,8000,4024,8000,7800,4100,7500,7100,7100,4000,6329,5972,0,0.096774194,0.078,1361.3,7.2,3.2,6,4.3,5.2,8.8,5,7,5.7,6.3,0.2,72800,0.25,0.8,0.2,2959.9,1300,3200,4500,0,6000,0.981459432,0.018540568,0,1,0,1,0,2190,0,2190,0,2190,0,4975,8500,8500,4390,8000,8000,0,4500,99.5,0,2190,2190,2190,2190,2190,6500,0,684,0,0,0,0,0.155058264,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.02,4000,0.25,0.02,18320,0.25,0.2,50000,0.25,0.2,138000,0.25,65,190,55,55,55
GM1655,nl2019,halderberge,0.963,1,1,0.987,0.971,1,1,0.423469024,0.027941505,0.201181415,0.710233551,0.379281273,0.98470336,0,0,0,0,0,4.6046,34.95619,6354.3,0,0,0,0,0,0,0,0,0,1,2188,1,8000,4024,8000,7800,4100,7500,7100,7100,4000,6329,5972,0,0.096774194,0.078,1361.3,7.2,3.2,6,4.3,5.2,8.8,5,7,5.7,6.3,0.2,72800,0.25,0.8,0.2,2959.9,1300,3200,4500,0,6000,0.981459432,0.018540568,0,1,0,1,0,2190,0,2190,0,2190,0,4975,8500,8500,4390,8000,8000,0,4500,99.5,0,2190,2190,2190,2190,2190,6500,0,684,0,0,0,0,0.155058264,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.02,4000,0.25,0.02,18320,0.25,0.2,50000,0.25,0.2,138000,0.25,65,190,55,55,55
GM0160,nl2019,hardenberg,0.963,1,1,0.987,0.971,1,1,0.423469024,0.027941505,0.201181415,0.710233551,0.379281273,0.98470336,0,0,0,0,0,4.6046,34.95619,6354.3,0,0,0,0,0,0,0,0,0,1,2188,1,8000,4024,8000,7800,4100,7500,7100,7100,4000,6329,5972,0,0.096774194,0.078,1361.3,7.2,3.2,6,4.3,5.2,8.8,5,7,5.7,6.3,0.2,72800,0.25,0.8,0.2,2959.9,1300,3200,4500,0,6000,0.981459432,0.018540568,0,1,0,1,0,2190,0,2190,0,2190,0,4975,8500,8500,4390,8000,8000,0,4500,99.5,0,2190,2190,2190,2190,2190,6500,0,684,0,0,0,0,0.155058264,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.02,4000,0.25,0.02,18320,0.25,0.2,50000,0.25,0.2,138000,0.25,65,190,55,55,55
GM0243,nl2019,harderwijk,0.963,1,1,0.987,0.971,1,1,0.423469024,0.027941505,0.201181415,0.710233551,0.379281273,0.98470336,0,0,0,0,0,4.6046,34.95619,6354.3,0,0,0,0,0,0,0,0,0,1,2188,1,8000,4024,8000,7800,4100,7500,7100,7100,4000,6329,5972,0,0.096774194,0.078,1361.3,7.2,3.2,6,4.3,5.2,8.8,5,7,5.7,6.3,0.2,72800,0.25,0.8,0.2,2959.9,1300,3200,4500,0,6000,0.981459432,0.018540568,0,1,0,1,0,2190,0,2190,0,2190,0,4975,8500,8500,4390,8000,8000,0,4500,99.5,0,2190,2190,2190,2190,2190,6500,0,684,0,0,0,0,0.155058264,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.02,4000,0.25,0.02,18320,0.25,0.2,50000,0.25,0.2,138000,0.25,65,190,55,55,55
